timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673952312417,6538,Citizen Login,200,OK,Thread Group 1-85,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6538,0,57
1673952318949,6,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-66,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,6,0,2
1673952318956,17,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-85,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,17,0,3
1673952312414,6572,Citizen Login,200,OK,Thread Group 1-49,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6572,0,60
1673952312415,6571,Citizen Login,200,OK,Thread Group 1-62,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6571,0,58
1673952312411,6579,Citizen Login,200,OK,Thread Group 1-35,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6579,0,61
1673952318990,8,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-62,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,8,0,5
1673952318990,9,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-49,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,9,0,5
1673952318994,6,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-35,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,6,0,2
1673952312412,6594,Citizen Login,200,OK,Thread Group 1-52,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6594,0,62
