timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1674378263113,3178,Common/Notification/GetNotifications?register=true,200,OK,Thread Group 1-18,text,true,,14174,4101,30,30,https://portal.aiub.edu/Login?ReturnUrl=%2fCommon%2fNotification%2fGetNotifications%3fregister%3dtrue&register=true,25,0,0
1674378263113,25,Common/Notification/GetNotifications?register=true-0,302,Found,Thread Group 1-18,text,true,,566,540,30,30,https://portal.aiub.edu/Common/Notification/GetNotifications?register=true,25,0,0
1674378263138,1031,Common/Notification/GetNotifications?register=true-1,200,OK,Thread Group 1-18,text,true,,11616,581,30,30,https://portal.aiub.edu/Login?ReturnUrl=%2fCommon%2fNotification%2fGetNotifications%3fregister%3dtrue&register=true,1031,0,0
1674378264172,323,Common/Notification/GetNotifications?register=true-2,304,Not Modified,Thread Group 1-18,,true,,169,599,30,30,https://portal.aiub.edu/Content/base?v=HDs2NgzSdAl1t6lJ-Kpsluh0IYvV_ojkkmR6EV-1vUg1,0,0,0
1674378264172,18,Common/Notification/GetNotifications?register=true-3,304,Not Modified,Thread Group 1-18,,true,,93,625,30,30,https://portal.aiub.edu/Content/dist/drunkenparrot/css/drunken-parrot.css,0,0,0
1674378264172,21,Common/Notification/GetNotifications?register=true-4,304,Not Modified,Thread Group 1-18,,true,,92,609,30,30,https://portal.aiub.edu/Content/Images/aiub_logo_92x92.png,0,0,0
1674378264172,979,Common/Notification/GetNotifications?register=true-5,200,OK,Thread Group 1-18,bin,true,,1469,548,30,30,https://portal.aiub.edu/DefaultCaptcha/Generate?t=22436b0a3235426f8b5e97b0f1f9bd58,979,0,0
1674378264172,2119,Common/Notification/GetNotifications?register=true-6,304,Not Modified,Thread Group 1-18,,true,,169,599,30,30,https://portal.aiub.edu/bundles/base?v=DzsVJsW4RYIyWDL5BM4zGp25Zsvkocp_98Sh1xpiEHc1,0,0,0
1674378266121,405,Common/Notification/GetNotifications?register=true,200,OK,Thread Group 1-1,text,true,,14174,4101,30,30,https://portal.aiub.edu/Login?ReturnUrl=%2fCommon%2fNotification%2fGetNotifications%3fregister%3dtrue&register=true,18,0,0
1674378266121,18,Common/Notification/GetNotifications?register=true-0,302,Found,Thread Group 1-1,text,true,,566,540,30,30,https://portal.aiub.edu/Common/Notification/GetNotifications?register=true,18,0,0
1674378266139,370,Common/Notification/GetNotifications?register=true-1,200,OK,Thread Group 1-1,text,true,,11616,581,30,30,https://portal.aiub.edu/Login?ReturnUrl=%2fCommon%2fNotification%2fGetNotifications%3fregister%3dtrue&register=true,370,0,0
1674378266512,6,Common/Notification/GetNotifications?register=true-2,304,Not Modified,Thread Group 1-1,,true,,169,599,30,30,https://portal.aiub.edu/Content/base?v=HDs2NgzSdAl1t6lJ-Kpsluh0IYvV_ojkkmR6EV-1vUg1,0,0,0
1674378266512,12,Common/Notification/GetNotifications?register=true-3,304,Not Modified,Thread Group 1-1,,true,,93,625,30,30,https://portal.aiub.edu/Content/dist/drunkenparrot/css/drunken-parrot.css,0,0,0
1674378266513,11,Common/Notification/GetNotifications?register=true-4,304,Not Modified,Thread Group 1-1,,true,,92,609,30,30,https://portal.aiub.edu/Content/Images/aiub_logo_92x92.png,0,0,0
1674378266512,14,Common/Notification/GetNotifications?register=true-5,200,OK,Thread Group 1-1,bin,true,,1469,548,30,30,https://portal.aiub.edu/DefaultCaptcha/Generate?t=d9266ef78f544aa1a19fde0fb0584bb2,14,0,0
1674378266513,13,Common/Notification/GetNotifications?register=true-6,304,Not Modified,Thread Group 1-1,,true,,169,599,30,30,https://portal.aiub.edu/bundles/base?v=DzsVJsW4RYIyWDL5BM4zGp25Zsvkocp_98Sh1xpiEHc1,0,0,0
